blockNumber,fee_in_ETH,fee_in_stETH
18472627,0.00010260576646826799,0
18472663,0.00040466807187848836,0
18472732,0.00014996429661986587,0
18472817,0,6.721005007684742e-05
18472824,0,0.006771628554619001
18473034,0.0008274920237583021,0
18473057,0.0024995677149294423,0
18473125,0.00013487287895398017,0
18473128,0.001184190303089221,0
18473482,0.028611903597076334,0
18473507,0,0.00900412403014963
18473643,0.001503726459684334,0
18473677,0.028605445870537972,0
18473681,0,0.013508910105537869
18473689,0.001178499880072437,0
18473691,0,0.00510292279209731
18473710,0.0013406393126048177,0
18473710,0.0009155529698051746,0
18473750,0.02003800716053543,0
18473771,0,0.020924062154248923
18473796,0,0.01120560797696329
18473816,8.162636689580486e-05,0
18473895,0,0.010003882091679205
18473936,0.005497997967994077,0
18473994,0.00010807315101308917,0
18474120,0,1.2294316205627702e-07
18474193,0,0.0011043786895269165
18474231,0.0010751325635767093,0
18474264,0,0.00010003939575387762
18474271,2.9991420209547605e-06,0
18474277,0.0028852109153136764,0
18474438,0.0029986795362739065,0
18474453,0,0.00011449950634032274
18474531,0.06283510795645361,0
18474532,0,0.05004300710422836
18474548,0,0.027012097470919486
18474757,0.005000507756686005,0
18474835,0.00019992838195240228,0
18475045,0.010001001923094235,0
18475099,0,0.0010004608992000507
18475197,0,0.005042160131670288
18475230,0,6.112424401593551e-06
18475279,7.298989999150228e-05,0
18475284,0,0.002000812068323087
18475330,0,0.0022008438559321226
18475387,0,0.012503811995246045
18475388,0,0.010101859694116786
18475417,0.0040012980986832095,0
18475635,0,8.491599761975746e-06
18475757,4.999134686061334e-05,0
18475766,0.00031994398729382617,0
18475866,0.0003119260621754576,0
18475896,0.002272650980969074,0
18475970,8.489014939842765e-06,0
18476114,0.0010073891987833969,0
18476117,9.997835361597988e-05,0
18476159,9.29777365581545e-05,0
18476297,0,0.0006636705974879959
18476591,0.00016529493552120032,0
18476656,0.0003370693830118441,0
18476944,0,0.0004100877908878337
18477079,5.998726752613224e-05,0
18477090,0.0004998924000441245,0
18477143,0,0.00010002173840682476
18477316,0.0007904110365696287,0
18477348,0.000129970184559618,0
18477366,0.0015024078137042456,0
18477373,0.0015030531529589858,0
18477378,0.001502894874953152,0
18477384,0.00300773776922636,0
18477427,0.00033089668178415453,0
18477503,0,0.0003000937206626253
18477606,0,0.00010003102634043895
18477845,0,0.006364194890660922
18477937,0,4.9011830136757846e-05
18478043,0.005567899072588128,0
18478144,0.0010532004709744467,0
18478184,0.00015152044839321341,0
18478192,0.004507470068691529,0
18478212,0,0.00432146316631817
18478234,0.0016994482170962337,0
18478381,1.999332467522516e-05,0
18478383,0.0009996607847946324,0
18478433,0.0005000500050005,0
18478436,0.006696359316067292,0
18478712,0.00025577539398174363,0
18478713,0.00012622220210589078,0
18478840,0,0.0001732610161176809
18478934,0,1.7007204455963134e-05
18478951,5.045023396179799e-05,0
18478957,1.7204489992336056e-05,0
18479073,0.003008249460407396,0
18479078,0.00010652950899643214,0
18479096,0.0030077713821799394,0
18479161,0,0.012675498749908427
18479311,0.0049980359827700984,0
18479345,0.003998236447100391,0
18479350,0.010746521327125612,0
18479357,0,0.0017847327533143415
18479372,0,0.0010782174801667337
18479378,0,0.0018800806726998616
18479412,0,0.01975975829174452
18479605,0,0.0032614741139927283
18479967,0.0025992180332481195,0
18479974,0.0018729296085934323,0
18480002,0,0.0051388184731161555
18480072,0.00011673038668570145,0
18480077,0.0015567178914934494,0
18480192,0.019990910601008105,0
18480440,0.0005263848830042827,0
18480539,0,0.0032481587327163534
18480594,9.99467156675722e-05,0
18480598,0,1.6008538465789776e-06
18480633,1.5998400000006911e-06,0
18480771,0,0.006457009325802073
18480788,0,0.008199470356545441
18480802,0,0.010778771252978367
18480820,0,0.005384323198745294
18480856,0,0.0001614254478137791
18480913,0.00789857999735299,0
18480931,0.00020016976926824214,0
18480983,0.013994790432798093,0
18481015,0.0005420377854109736,0
18481048,0.004997645287361991,0
18481059,0,0.012585416487807106
18481116,0.021420735499112154,0
18481125,0,0.017768835732781055
18481165,0.0004058786192453286,0
18481171,0,0.0026025671089270393
18481220,4.8828586953166064e-05,0
18481273,0.0003724165329344688,0
18481287,0,0.0009003407313439095
18481363,0,0.001000368418727955
18481397,0,0.002500874205063817
18481419,0.0024997500016809304,0
18481419,0.008009517586282934,0
18481429,0,0.005002110278143366
18481485,0,0.01771663278478198
18481556,0.010070786778385625,0
18481656,0.0005493442479136593,0
18481666,0,0.00010003188285743568
18481739,0,5.001590128321315e-05
18481751,4.999500000067203e-05,0
18481753,0,3.6017065597060306e-05
18481781,0,0.0006038184317781512
18481792,0,0.0005001543846372503
18481794,0.011995557937567446,0
18481813,0.019989174232356095,0
18481818,0,0.0014008976112177384
18481839,0.015349011651482435,0
18481839,0,0.020808151594883497
18481870,0,0.09349220771620269
18481870,0,0.023487056700329374
18481870,0.0934993509739719,0
18481914,0.020024429936832167,0
18481940,0,0.0018009514675612797
18481965,0,0.009004236803358177
18481982,0,0.0005482299579633327
18481997,0,0.00021408892802987227
18482018,0,0.02011329010676817
18482081,9.998003518870869e-05,0
18482112,0.00019800847080702282,0
18482116,0.003199297869938409,0
18482132,0.0059983882972946675,0
18482191,0.0425873774248817,0
18482192,0,0.019571174376981876
18482211,0,0.011085407684058904
18482236,0,0.001000100010001
18482242,0,0.01960613673121712
18482268,0.049976223088128116,0
18482269,0,0.027270293609405867
18482275,0,0.02100711964148765
18482284,0.0024994001294565598,0
18482300,0.05007271363936871,0
18482301,0,0.030831255380968
18482351,0,0.01750640331345123
18482358,0,0.00023981037011021745
18482381,0.0005546186387997795,0
18482382,0,0.00820190004358263
18482388,0.0001931209888904017,0
18482433,0.0001999618137170382,0
18482453,0.004198999276095545,0
18482547,0,0.0010002316281625433
18482551,0,0.0005001118003535939
18482632,0,0.0001000220389790402
18482677,0,0.00010002193194726355
18482688,0,0.00010002182491572656
18482697,8.17740903516029e-06,0
18482794,0,0.0008001708161629182
18482858,0.0012597279230355438,0
18482957,0.015801584191405066,0
18482997,0.00010010095684794447,0
18483073,3.0432220570231797e-05,0
18483090,0,0.0010003879263034245
18483147,0,0.00250092297186543
18483169,0,0.007492364678736182
18483170,0,0.004002178422112673
18483313,5.098116646428022e-05,0
18483403,8.909002943912233e-05,0
18483405,0.0009997604140746953,0
18483407,0.0009997497181910295,0
18483450,0,0.00010002551597352403
18483470,9.999000000268536e-05,0
18483480,0.0019994673490512822,0
18483482,0,2.0005539811771782e-05
18483508,0,0.002700708567535286
18483529,0,0.00343534786824448
18483548,1.9999312845034556e-05,0
18483609,0,0.005534449220244875
18483609,0.005536862696662438,0
18483610,0,0.0010002061199242366
18483680,0,0.027202720272027206
18483681,0.004196696119187764,0
18483685,0.0005245226437669439,0
18483731,0.0010000344280687598,0
18483732,0,0.02970328808910411
18483732,0.02471496704780346,0
18483734,0,0.030003000300030006
18483734,0.03782837337578125,0
18483776,0.0008171569162282408,0
18483809,0,0.0004000030961483022
18483817,0.005083833259911417,0
18483944,0.005367280125144131,0
18483982,0,7.077875288439414e-05
18483998,0,3.059797554160563e-05
18484075,5.724339483508665e-05,0
18484080,5.000500050005001e-05,0
18484117,0,1.1427342376090195e-06
18484130,0.0016997848526613436,0
18484218,0.0034344752673995437,0
18484225,0,0.0010001670717227815
18484225,0.0002499592420411736,0
18484230,0.00152952576214663,0
18484248,9.9981873272227e-05,0
18484367,0,0.00040007326316924375
18484455,0.00022898313931712686,0
18484470,2.7910049009713224e-05,0
18484489,0.00029948448474405466,0
18484537,0.0003225605977316759,0
18484593,0.025035272867185866,0
18484595,0,0.017856454550311048
18484616,0.0001718994445502595,0
18484826,0.00020657606019368812,0
18484866,0,0.006601557970779654
18484896,0.00020276187651066386,0
18485038,0.00499635260838752,0
18485113,0.000994022428598159,0
18485115,0,0.009027121665311218
18485191,0.0001719453902256492,0
18485233,1.5106242399584431e-05,0
18485370,0,0.03072203331586967
18485370,0.03077412911773974,0
18485409,0.0006869526739838291,0
18485414,0.0012111667139132745,0
18485472,0,0.004904559034429708
18485472,0.004913395365515273,0
18485492,0.0005998922835607968,0
18485507,4.3994581318793306e-05,0
18485515,2.1333622447380823e-05,0
18485538,0.0014996859850663845,0
18485546,0.003999044976883657,0
18485547,0,0.005006864070587741
18485547,0.00018219430526224584,0
18485552,0.001695661262803031,0
18485554,0.004998732884126941,0
18485593,0,0.0040185324496422115
18485760,0.0004018570138450261,0
18485768,0.0009997438482014186,0
18485773,0.0014996901487787301,0
18485795,0,0.00039092966008237465
18486168,0.0004998619890898039,0
18486302,0.00010263775605803416,0
18486302,5.0093421054492396e-05,0
18486324,0.02200189891109022,0
18486339,0,0.005002445876888846
18486383,0,0.005002285271257884
18486613,0,0.0029871299385865907
18486635,0.0013953865880784392,0
18486789,0,0.011573498435610459
18486824,0,0.004001071343237426
18486859,0,5.001230789794527e-05
18487055,0.03299779207104486,0
18487055,0,0.016406898627905148
18487110,0.022008502170847176,0
18487110,0,0.020848896973105113
18487150,0,0.0022509542592497747
18487161,0,0.000600245312695911
18487225,0.013685327967171005,0
18487225,0,0.012288962244275758
18487372,0,0.00012577223298865275
18487384,0.021987915540251077,0
18487384,0,0.021334329237268974
18487403,0.011017003468728996,0
18487403,0,0.010905968893779552
18487509,0.0007398461564975769,0
18487570,0,0.019738110641073045
18487678,0.0007295117378761151,0
18487889,0.0009696134355964189,0
18487938,0,0.002200448916661141
18488069,0.0036992154661016474,0
18488274,1.2487994030886604e-05,0
18488316,0.020032878774964798,0
18488371,0.0025317240638967945,0
18488429,7.166604635474436e-06,0
18488465,0,0.0003061126719963484
18488465,0,0.0003061116687711894
18488515,0.0019468367351090504,0
18488542,0,0.026305977997770964
18488634,0,0.00017503493557376865
18488833,9.997385851797126e-06,0
18488988,2.04613922164625e-05,0
18488993,0.0002044077955176811,0
18489089,0.0024992693322034827,0
18489137,0,0.0016504898948079497
18489140,0.00011358295546194811,0
18489150,0,8.724371193853813e-05
18489479,0.000450437250218984,0
18489613,8.914049389137265e-05,0
18489635,1.0254872843292618e-06,0
18489668,0.002899101880131997,0
18489717,0,0.0025107828143611254
18489735,2.279759304451714e-06,0
18489740,0,7.002086476181897e-05
18489784,4.998511845653861e-06,0
18489996,0,0.003400950349593972
18490174,0.027200074961255327,0
18490213,0,0.020977458256105336
18490273,0.00016636892977566755,0
18490300,0.025024621057135807,0
18490300,0,0.022460472268671636
18490309,0.02498771927610522,0
18490310,0,0.02441393402228383
18490317,0.024987562298282168,0
18490317,0,0.02444727772151848
18490338,0,0.02280564013696884
18490445,0.0017655387433797764,0
18490451,0.003807220849592939,0
18490519,0.014995871711160002,0
18490520,0.002776748722245018,0
18490520,0.0003887382239915441,0
18490522,9.996199531688617e-05,0
18490552,0,0.01000327097243249
18490616,0.00020827405980165838,0
18490616,0.0012496345924362655,0
18490616,0.00104134937140688,0
18490617,0.0049983151441452475,0
18490618,0.006664003520565305,0
18490619,0.005830612463727865,0
18490640,0.011193854701222304,0
18490641,0,0.018930805668907324
18490643,0,0.007402334953773813
18490693,0.0030853442016959736,0
18490693,0.006170382205371031,0
18490694,0.0007712690708826271,0
18490694,0.003581214761903489,0
18490716,0,0.010165907229657743
18490773,0,0.00042015135355322474
18490793,0.01617553537361882,0
18490794,0.002183482292307446,0
18490794,0.006550140021328649,0
18490794,0.0014555241653385058,0
18490795,0,0.021412964225161982
18490853,0,0.019106034616107898
18490864,0,0.00750129983217666
18490896,0.00046147411578749013,0
18490906,0,0.00020002739559159242
18490950,0.00019998000001074186,0
18490997,0,9.913868367778315e-07
18491000,0.0022757694245059273,0
18491047,0,9.914110144148387e-07
18491071,0.0003521701865471575,0
18491136,0.001999646206870639,0
18491208,0.0016795680878394963,0
18491226,0.0006008747752635076,0
18491361,1.2069549429557588e-05,0
18491440,4.180783725049605e-05,0
18491493,0.013417137766017289,0
18491584,0.00016139213277840543,0
18491690,0.0011380356321781854,0
18491694,0.007899177160207613,0
18491717,0,0.0042018309109987636
18491726,0,0.01510501940932314
18491772,0.0008998090567541556,0
18491790,0,0.00044533138956884353
18492083,0.0004192800641644823,0
18492141,0.03276764307627279,0
18492267,0,0.0028505269111003123
18492466,0.00013672403623791476,0
18492501,0,0.000139141887232175
18492732,0,0.011461846863239686
18492781,0,0.0010371065156168796
18492980,0.00047228730242013803,0
18493070,0.0009995955712458727,0
18493119,2.431741150769618e-05,0
18493346,0.006006692559658287,0
18493364,0,0.012505095042462055
18493366,0,0.003802512584737989
18493517,0.0029990525414462814,0
18493539,0.00499820670919892,0
18493618,0,3.768976920058498e-05
18493797,0,0.011003588315800518
18493826,0,0.013273228028852651
18493998,0.001999261548582796,0
18494066,2.0584286437471223e-05,0
18494174,0.0006998947179623511,0
18494216,0.00013014305555164316,0
18494226,0.01229727654899669,0
18494276,0,4.377289039729255e-06
18494354,0,0.005198370285933608
18494412,0.0028327564490909516,0
18494435,4.375703642138322e-06,0
18494453,0,0.001416722323189933
18494465,0.0019994844523693327,0
18494500,0,0.00984436444858011
18494521,0.00021075922818556886,0
18494610,0,1.0001653289557705e-07
18494659,0.004499147693684942,0
18494834,0,0.01833708831219907
18494879,9.616445694767812e-06,0
18494996,0.0005277334415329716,0
18495117,0.0002994183756458795,0
18495299,0.00011205617320207714,0
18495320,0.0018381076687426395,0
18495324,0.00011997093922943,0
18495343,0.0009999464243365668,0
18495384,0.0049995714341803795,0
18495608,7.020250757977762e-06,0
18495608,0.0030829519947885146,0
18495646,0,0.0029003772266598745
18495677,0.0005799317721548223,0
18495775,0,8.143107520082465e-07
18495923,0.0010059395100685963,0
18496138,0.005398236931694951,0
18496331,0,3.400643256300469e-05
18496467,0,7.61733708112048e-05
18496516,0,7.99038538349998e-07
18496598,0.0005152585504712421,0
18496642,3.6157958325416425e-05,0
18496875,0.0003564050866958078,0
18497128,0,0.0009894388718455008
18497138,0,0.006991047511951017
18497246,0.004747572526626247,0
18497383,0.00022987782903776102,0
18497824,0.0008617862467341421,0
18498043,2.7289303011293254e-05,0
18498046,1.1585001398278904e-05,0
18498095,0.000242210124139696,0
18498095,0,9.254131431727199e-05
18498095,9.251563889903881e-05,0
18498200,0.005295373227247798,0
18498262,0,4.3270438911235194e-05
18498283,5.876754933461982e-05,0
18498360,9.99749002155643e-05,0
18498427,9.997479313862253e-05,0
18498552,0,0.000950235198827253
18498804,0,0.011231924050926446
18498827,0.001175938163534193,0
18498914,0.00020611542033816864,0
18499059,0.00013097753449530926,0
18499252,9.998562319201556e-05,0
18499565,1.0004736910143406e-06,0
18499655,0,0.00773076690478148
18499711,0,0.006810145384706063
18499824,0.003968772950420083,0
18499890,0.0003149908420314904,0
18500133,0.00011387431353198213,0
18500393,0.008996707175438682,0
18500604,0.0009994912660631727,0
18500604,0,0.0010737076011073483
18500730,0.0020343446091349252,0
18500774,0.003534430155576388,0
18500914,0.0004380335149955412,0
18500973,0.0001591354955085469,0
18501131,6.998725357494837e-05,0
18501140,0.00010232619758724265,0
18501146,0,0.001630424220335363
18501156,0.00035266682261302144,0
18501180,8.729366761783315e-07,0
18501208,0.0008117780896487052,0
18501215,0.0009998160615062213,0
18501273,0,0.0005801080082876892
18501297,0.00041310950860517153,0
18501314,0.0003220972194526358,0
18501355,0.0003731573792958404,0
18501397,0.00044971053637772053,0
18501446,0.00011997595068757919,0
18501466,0.0006108190668973883,0
18501482,0.00023073335397692693,0
18501512,0.00010316655012243543,0
18501561,0.00019995755144228356,0
18501655,0.000777766410324985,0
18501703,0,0.00822896173664791
18501719,0.00026433567632916496,0
18501752,0,5.1006941052767246e-05
18501868,0.00029950883840217774,0
18501880,0.000385414493808007,0
18501899,0.0002995066409216814,0
18501908,0.0006051194733205494,0
18502107,1.7840170341212163e-05,0
18502113,2.4651706840458253e-05,0
18502173,0.0002877552858686158,0
18502208,0.0006848706478153338,0
18502324,0.00023352796061536593,0
18502367,0.0004085433835287506,0
18502373,0,4.0006828982898286e-14
18502392,0.0005975646502482368,0
18502461,9.188978950877067e-05,0
18502486,0.0004103915052545542,0
18502554,0.0006099393935533216,0
18502618,0.00035157199170329187,0
18502657,0.000597876240829446,0
18502715,0,0.0037776565226016125
18502733,0.0004118934212165752,0
18502783,0.00051499952533629,0
18502798,0.0003976599987913616,0
18502942,0.0002212714329464082,0
18502971,0.0005996419605151496,0
18503046,0.00041189978913896015,0
18503095,0.0006037631976256805,0
18503203,0.0002312916388521737,0
18503228,0,0.003702072202790469
18503232,0.0005486491800858045,0
18503249,0.00040597909549010275,0
18503263,0.00014997503382805464,0
18503272,0.00046981454421053643,0
18503278,0.00013098910027727935,0
18503292,0,0.0021003411644631652
18503310,9.673643250060803e-05,0
18503315,0.0005989048241404349,0
18503333,0,0.005305438111496909
18503341,0.0013105830316093164,0
18503372,0.003961456915874597,0
18503424,0.000808844077040191,0
18503465,0,0.0025003839641272742
18503523,0,5.306919725164794e-05
18503529,0,0.00022778881001558153
18503532,0.000342203335466706,0
18503567,0.0003986504912334075,0
18503604,0,0.002963734570087856
18503713,0.00011090202946365897,0
18503721,0.000999379635449613,0
18503734,0.0004905148226368767,0
18503752,0.00022233400418994963,0
18503763,1.3169703120628466e-06,0
18503823,0.0008048025438052784,0
18503843,0,0.00020002819519249112
18503924,0.0005560793443396765,0
18504027,3.748186412820299e-05,0
18504043,0.0007234178894666601,0
18504043,0.003900511445436112,0
18504095,0,0.011601550496008332
18504137,0.0006492919453651649,0
18504177,0,5.315365189522944e-05
18504204,0,0.0003178528266599017
18504218,0.00040470882356151585,0
18504261,3.924147692980799e-06,0
18504266,3.943312695950304e-06,0
18504288,0.0004185486511500821,0
18504297,5.778533637434593e-06,0
18504330,0,0.0007920875336353618
18504342,0.0005978742016522843,0
18504430,0.0005348524659728222,0
18504578,0.0007995269170712579,0
18504578,1.0148805018207335e-05,0
18504776,0.00030616531801815446,0
18504805,0.0022904487612033413,0
18504829,0.0003817655056884935,0
18504840,0.00041188692380533196,0
18504865,0.0004106971804961247,0
18504870,0.0003115107571050032,0
18504874,0,0.013000922470145082
18504895,0.0004999979949829315,0
18504918,4.999965222189419e-05,0
18504949,0.0005123757386286104,0
18504985,0.0008251602768755133,0
18505004,2.9097911450346156e-05,0
18505006,7.374064551207887e-05,0
18505010,1.728789259425943e-11,0
18505010,0.00015452610464770404,0
18505054,0.004008548145415565,0
18505061,0,0.0005000322844930953
18505090,0.0003450858025586634,0
18505109,0.0005975119614568317,0
18505149,0.000797398554388544,0
18505186,0.003043201016158895,0
18505204,0.000792349609215115,0
18505268,0,0.001500180123911161
18505281,0.00041240564374524306,0
18505522,5.9992993595815986e-05,0
18505703,0.0006962057760009225,0
18505760,0.0006977635338467938,0
18505776,0.0005447052627433138,0
18505782,0.0005438645101089848,0
18505795,0.0005425328479693137,0
18505799,0.0005435610168262684,0
18505855,0.0006068392161033255,0
18505969,0.002038621575830212,0
18505985,0.0011288823659282834,0
18506036,0.0004029100973300262,0
18506087,0.00040587752644466175,0
18506117,0.00040618223461371246,0
18506238,0.0007828645775816143,0
18506243,0,0.0007001515452349203
18506307,0.004232573559064406,0
18506327,0.0006928064309892114,0
18506490,0,0.007561701122751515
18506498,0.002722085929728156,0
18506504,0.000312176336329472,0
18506557,0.00522652732804723,0
18506564,0.0001836875055913445,0
18506627,0,0.0019072670991456485
18506696,0.003698985028836301,0
18506762,0,0.011604321141079121
18506940,0.0005140796457136043,0
18506940,4.8075526446375394e-05,0
18507123,0.0003055050123984208,0
18507141,0,5.0822033888240286e-05
18507155,0.0004998852891502092,0
18507276,0,0.006981915159835434
18507301,0,1.0001572448756832e-05
18507372,0.0005410896291996176,0
18507379,0.0004993708387917607,0
18507830,0.0031396213351151648,0
18507878,0.00044731902350826457,0
18507878,8.546647058504648e-06,0
18508020,4.998965561389197e-06,0
18508103,0.0003174337644513109,0
18508262,0.0002508213995123876,0
18508278,0.00019985720599867486,0
18508310,7.535619892961687e-05,0
18508317,0.00010174937420764117,0
18508364,0,0.0006001369719360231
18508502,0,0.001330289854028607
18508578,0.00029244878041122225,0
18508711,0.00020085681244117823,0
18508737,0.0024405510225851347,0
18508750,0.00017995622779116828,0
18508795,0,0.000990236504356968
18508803,0,0.0004351022926383188
18509013,1.0302700212563737e-05,0
18509054,0,1.837893308758181e-05
18509171,0.000493545314633239,0
18509181,0.0013185951742467077,0
18509188,0.00030146348851010316,0
18509192,0.0003716981161408477,0
18509240,0,0.000800200959743779
18509600,0.0006988778012733715,0
18509678,9.997456052004914e-06,0
18509705,0,0.024503016537519656
18509813,0.02999542261743904,0
18509912,0,0.01540355532051924
18509921,0.0007545886480241053,0
18510069,0.0005841321914322545,0
18510072,0.0004977923511949562,0
18510080,0.0005022686815420046,0
18510082,0.0004934768051053609,0
18510084,0.0005022686645926702,0
18510087,0.0004942465017151541,0
18510147,0,1.0852253819088305e-05
18510218,2.9994319515676562e-05,0
18510344,0.0010017832563735483,0
18510351,2.6545102165525782e-05,0
18510566,0.005878635537142612,0
18510629,0.000749799311374318,0
18510629,0.000374897394679424,0
18510629,0.00037489588733450105,0
18510629,0.0007497872526145317,0
18510629,0.0003748913653267845,0
18510629,0.0003748898579996769,0
18510630,0.0007497751939972687,0
18510630,0.000374885336043828,0
18510630,0.00037488382873348365,0
18510787,0.0005538091384872481,0
18510822,0.00040069133385271983,0
18510870,0.005600560862871331,0
18510877,0.0008281993769210594,0
18510892,0.00022493300641424817,0
18510923,0.0011313185948664697,0
18510928,0.00016793172367458287,0
18511051,0,0.00031312701336350427
18511098,0,0.013004346788471881
18511301,0,0.0011049577756049734
18511565,0,0.0015003671071431783
18511828,0,0.010003049128456912
18511831,2.445578575640383e-05,0
18511868,0,0.002390021897137985
18511877,0.0009989762727057284,0
18511892,1.4673478713198602e-05,0
18511893,0.00014998264220985786,0
18511901,9.998829413365235e-05,0
18511926,0,0.03500350035003501
18511926,0.013324417174590682,0
18511939,0.0005800648270980106,0
18511959,2.62669734484501e-05,0
18512003,2.6123036428109675e-05,0
18512015,0.0004953022209048909,0
18512015,0.001696526714717205,0
18512089,0,0.021002100210021003
18512089,0.01956832712372478,0
18512133,0.0008848656268051625,0
18512205,0.0010968734877903517,0
18512233,0.0017298227708144136,0
18512288,0,0.015797710456904257
18512289,0.005503439761630853,0
18512297,0.0005000839729658367,0
18512306,0.00019087976667264895,0
18512320,0.0025003745278057363,0
18512321,0.0031503764688365597,0
18512330,0.002000183798983912,0
18512341,0.00201374030133878,0
18512393,0.0002000117021944064,0
18512707,0.000500027378909992,0
18512811,0.0006060724108260078,0
18512911,0.0003453451002286391,0
18512915,0.0007882196490968001,0
18512921,0.0025170682404277753,0
18512967,9.275753204754138e-05,0
18513023,1.0019771519640065e-08,0
18513041,0.003038909253441223,0
18513053,7.366849739632239e-05,0
18513084,8.518621869842693e-05,0
18513096,0.0004301884074333856,0
18513101,4.787987517973976e-05,0
18513182,0.0014999320677599594,0
18513479,0.000171780932764306,0
18513532,0.0003999773013054991,0
18513652,0.004999571534508406,0
18513673,0.005414868028120739,0
18513741,0.0006021083831661423,0
18513768,0.0026997577448253534,0
18513811,0,0.0005501115932401394
18513976,0.00028294299655959207,0
18513979,0.0019995727012503245,0
18514419,0.018588360624190798,0
18514497,0,0.021006532847172105
18514716,0.0015906657287181028,0
18514720,5.038124851452537e-05,0
18515085,0.00015379015453279263,0
18515158,1.4531071880610428e-06,0
18515188,0.00026469495905915674,0
18515215,0,1.0302272129536921e-05
18515377,0,5.1011233600234666e-05
18515445,9.997772358911783e-05,0
18515718,0,0.0005001103352023306
18515842,0,0.004000786241606133
18516003,0,0.006325721006736561
18516021,0.009998390962380818,0
18516077,0,0.011001711173580312
18516111,0.0015731538375967462,0
18516123,0.0005260196584228607,0
18516569,0.000300399733794246,0
18516774,0,0.028076941166655617
18516796,0.001117845045223021,0
18516903,0.012109013013951793,0
18516909,0.0028640005746674063,0
18516910,0.0034366847183376474,0
18516913,6.724786117505535e-05,0
18516914,0.005727522612107453,0
18516931,0.001145462356603595,0
18516959,0.00048681724555826904,0
18516959,0.0009177475356956955,0
18517049,0.0013097236197706207,0
18517238,0.00044804454783357026,0
18517244,0,1.0001396669570755e-06
18517458,0.00017447139504487603,0
18517645,0.00035227803347929673,0
18517700,0.026707485882639544,0
18517755,0,0.013075662408029792
18518005,0,0.017758711892353795
18518115,0.0005926167287381583,0
18518334,9.99879552383316e-05,0
18518349,2.480598950849259e-06,0
18518451,0,1.4001701563683341e-05
18518492,0.0003135129534022908,0
18518622,9.998746553981479e-05,0
18518677,9.953118935658564e-06,0
18518786,0.0003179593946146461,0
18518836,0.004636005823328421,0
18518839,0.005284899372388715,0
18518872,0.005986897847794513,0
18518872,0.0068964302525191075,0
18518882,0.005457067772730803,0
18518922,0,0.023527203248179078
18518931,0.002399536711239913,0
18518976,0.004998836674670224,0
18519004,0.004603909227005083,0
18519028,0.008554422206883006,0
18519149,0,0.0012128921012565682
18519160,0,0.006752371815054035
18519231,0,9.953860017460482e-05
18519242,0,8.640978886066538e-05
18519536,0,0.0004243842152081088
18519621,6.021339393598253e-06,0
18519645,0,0.0004396021743548226
18519781,0.02290047391273471,0
18519846,0,0.026230723412901395
18519862,0.00013086791552531957,0
18519960,0.03434858630304065,0
18520018,0,0.04001694686545892
18520038,5.064596402841939e-06,0
18520121,0.00037671952219268376,0
18520196,0.01999342271310234,0
18520223,0,0.012004461755109967
18520264,0.0010786620855274896,0
18520333,0.0006048339247613746,0
18520405,0,0.0017005379223053911
18520426,0.0007980440282648328,0
18520445,0.0002645960229617776,0
18520477,0.0005319854737970746,0
18520609,0.0003987977863557869,0
18520642,0.0005976489028882107,0
18520693,0.000796762594652518,0
18520713,0,0.0006142310221291498
18520714,0.00010303684297486256,0
18520744,0.0005568111524075753,0
18520790,0,6.336246272248114e-06
18520897,0,0.010003277010611659
18520909,1.072188628703967e-06,0
18520957,0.0005687110609832447,0
18520983,0.00013114740017804895,0
18520990,0.00018195607421464478,0
18521012,0.0005396970861178931,0
18521054,0.0003980513229681031,0
18521082,0.0005973205620645151,0
18521149,0,0.0004501624686702931
18521209,0.005049032761486638,0
18521215,0.0006891386194458575,0
18521303,0.00040190046082534545,0
18521331,0,0.0013377738692124895
18521435,0.0006921878147442994,0
18521471,0.00050324793171171,0
18521506,0,0.003001222430682247
18521595,0,4.958188403779656e-05
18521718,0,0.000900347403940568
18521778,0,0.006412222713586269
18522024,0.0003516897641635983,0
18522147,0.0012995801076667035,0
18522156,0,0.006796756409436416
18522166,0.0007804007503267158,0
18522196,0.0007497979078008153,0
18522279,0.0001260294829333501,0
18522281,0.00020884573155285682,0
18522512,0.0005126065042439198,0
18522559,0.0019994134025586407,0
18522672,0.000119564605069278,0
18522733,0.001718502752604715,0
18522804,0,0.0013169760369801074
18522804,0.001321217220527918,0
18522811,0,0.004402035204438362
18522844,0,0.0020337558776652182
18522868,0.0023651705089964632,0
18522981,6.996523576258757e-05,0
18522996,0,0.0015920914885727054
18523033,0,0.005328861867520046
18523441,0.0428797439416173,0
18523442,0,0.013272750023989184
18523502,9.99461543089166e-06,0
18523567,0,0.010004822132274242
18523729,0,0.0010004183053344254
18523800,2.022845986927898e-05,0
18523970,0,0.003008788060208891
18524060,9.99620732238651e-05,0
18524093,0,0.0010003743198697184
18524141,0,0.0015005402659258914
18524148,0,0.0026839454175728136
18524256,0.008395729906630359,0
18524267,0.0008413847337056874,0
18524447,0,0.00039016522059104526
18524447,0,0.0001300546910669576
18524477,0,0.009003321433817863
18524585,0.0004987832790279617,0
18524654,0,0.0008135002109771888
18524654,0.000815198891412958,0
18524827,0,0.00300092050132688
18524836,0.0011424894442224655,0
18524866,2.523887449442039e-05,0
18524874,0,0.009002269554143575
18524877,0.0009997931125619954,0
18524878,0.02000913615138982,0
18525023,0,0.003001265916049184
